Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
Lenovo,"Lenovo Grade A Laptop Intel Core i7 11th Gen 1165G7 (2.80GHz) 16GB Memory 512 GB SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit ThinkBook 15 G2 ITL","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,,$859.99
HP,"HP Grade A Laptop Intel Core i5 7th Gen 7200U (2.50GHz) 8GB Memory 512 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G4","14.0""",1366 x 768,Intel Core i5 7th Gen,8GB,512 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$319.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 512 GB SSD Intel UHD Graphics 14.0"" Touchscreen Windows 11 Pro 64-bit 7400","14.0""",1920 x 1080,Intel Core i7 8th Gen,32GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$595.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 32GB Memory 1 TB SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 11 Pro 64-bit 5424 Rugged","14.0""",1920 x 1080,Intel Core i5 8th Gen,32GB,1 TB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,"$1,079.99"
DELL,"DELL Grade B Laptop XPS 15 Intel Core i7 8th Gen 8705G (3.10GHz) 8GB Memory 512 GB SSD AMD Radeon RX Vega M GL 15.6"" Touchscreen Windows 11 Pro 64-bit 9570","15.6""",1920 x 1080,Intel Core i7 8th Gen,8GB,512 GB,AMD Radeon RX Vega M GL,Windows 11 Pro 64-bit,,$729.99
Lenovo,"Lenovo Laptop ThinkPad Intel Core i5 10th Gen 10210U (1.60GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 14.0"" Windows 11 Pro T14","14.0""",1920 x 1080,Intel Core i5 10th Gen,16GB,256 GB,Intel UHD Graphics,Windows 11 Pro,3.23 lbs,$549.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 512 GB SSD 15.6"" Windows 10 Pro 64-bit P51","15.6""",1920 x 1080,Intel Core i7 7th Gen,32GB,512 GB,,Windows 10 Pro 64-bit,,$709.99
Lenovo,"Lenovo Grade A Laptop Intel Core i7 11th Gen 1165G7 (2.80GHz) 16GB Memory 1 TB SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit ThinkBook 15 G2 ITL","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,1 TB,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,,$899.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8550U (1.80GHz) 32GB Memory 512 GB SSD Intel UHD Graphics 620 15.6"" Windows 11 Pro 64-bit 850 G5","15.6""",1920 x 1080,Intel Core i7 8th Gen,32GB,512 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$793.99
HP,"HP Grade A Laptop EliteBook 830 G5 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Pro 64-bit","13.3""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$339.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6200U (2.30GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit T460S","14.0""",1920 x 1080,Intel Core i5 6th Gen,8GB,256 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$300.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 256 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 5490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB PCIe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$365.99
DELL,"DELL Grade A Laptop Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 7490","14.0""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$451.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 500 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 5490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,500 GB PCIe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$386.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 13.3"" Windows 11 Pro 64-bit 830 G5","13.3""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$369.99
Lenovo,"Lenovo Grade B Laptop ThinkPad Intel Core i5 8th Gen 8365U (1.60GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 14.0"" Windows 11 Pro 64-bit T490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$489.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 500 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit T470","14.0""",1366 x 768,Intel Core i5 6th Gen,16GB,500 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$364.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 500 GB PCIe SSD Intel UHD Graphics 620 14.0"" Windows 11 Pro 64-bit X1 Carbon","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,500 GB PCIe,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$719.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 11 Pro 64-bit 5490","14.0""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$332.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 11 Pro 64-bit 7390","13.3""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$349.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 9th Gen 9400H (2.50GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 630 14.0"" Windows 11 Pro 64-bit 5401","14.0""",1366 x 768,Intel Core i5 9th Gen,16GB,256 GB,Intel UHD Graphics 630,Windows 11 Pro 64-bit,,$489.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 13.3"" Windows 10 Pro 64-bit 5300","13.3""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB PCIe,Intel UHD Graphics,Windows 10 Pro 64-bit,,$504.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 9th Gen 9850H (2.60GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 630 14.0"" Windows 11 Pro 64-bit 5401","14.0""",1920 x 1080,Intel Core i7 9th Gen,16GB,512 GB,Intel UHD Graphics 630,Windows 11 Pro 64-bit,,$725.99
Lenovo,"Lenovo Laptop Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 512 GB SSD 15.6"" Windows 10 Pro 64bit P50","15.6""",1920 x 1080,Intel Core i7 6th Gen,32GB,512 GB,,Windows 10 Pro 64bit,,$999.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 256 GB M.2 NVMe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit T480","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB M.2 NVMe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$449.99
Lenovo,"Lenovo Grade A Laptop Intel Core i7 11th Gen 1165G7 (2.80GHz) 24GB Memory 512 GB M.2 NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit ThinkBook 15 G2 ITL","15.6""",1920 x 1080,Intel Core i7 11th Gen,24GB,512 GB M.2 NVMe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,,$899.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 14.0"" Touchscreen Windows 10 Pro 64-bit 7400","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics,Windows 10 Pro 64-bit,,$578.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 7th Gen 7600U (2.80GHz) 16GB Memory 256 GB SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-bit 850 G4","15.6""",1920 x 1080,Intel Core i7 7th Gen,16GB,256 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$529.99
Lenovo,"Lenovo Grade A Laptop Intel Core i7 11th Gen 1165G7 (2.80GHz) 40GB Memory 2 TB M.2 NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit ThinkBook 15 G2 ITL","15.6""",1920 x 1080,Intel Core i7 11th Gen,40GB,2 TB M.2 NVMe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,,"$1,059.99"
HP,"HP Grade B Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$339.99
DELL,"DELL Grade A Laptop Precision Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 512 GB SSD 15.6"" Windows 10 Pro 64-bit 5520","15.6""",1920 x 1080,Intel Core i7 6th Gen,32GB,512 GB,,Windows 10 Pro 64-bit,3.93 lbs.,$790.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 14.0"" Windows 11 Pro 64-bit 840 G6","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$619.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 13.3"" Windows 11 Pro 64-bit 830 G5","13.3""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$581.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 13.3"" Touchscreen Windows 10 Pro 64-bit 5300","13.3""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB PCIe,Intel UHD Graphics,Windows 10 Pro 64-bit,,$537.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8550U (1.80GHz) 16GB Memory 512 GB NVMe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB NVMe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$605.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i7 11th Gen 1165G7 (2.80GHz) 32GB Memory 1 TB M.2 NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit E15 Gen 2","15.6""",1920 x 1080,Intel Core i7 11th Gen,32GB,1 TB M.2 NVMe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,,"$1,150.99"
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 11 Pro 64-bit 5424 Rugged","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$999.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 500 GB M.2 NVMe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,500 GB M.2 NVMe,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$619.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 7th Gen 7200U (2.50GHz) 8GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-bit 840 G4","14.0""",1920 x 1080,Intel Core i5 7th Gen,8GB,256 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$297.99
HP,"HP Grade A Laptop EliteBook 840 G4 Intel Core i5 7th Gen 7200U (2.50GHz) 16GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-bit","14.0""",1920 x 1080,Intel Core i5 7th Gen,16GB,256 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$329.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8850H (2.60GHz) 32GB Memory 2 TB SSD NVIDIA GeForce GTX 1050 15.6"" Windows 10 Pro 64-bit 1050 G1","15.6""",1920 x 1080,Intel Core i7 8th Gen,32GB,2 TB,NVIDIA GeForce GTX 1050,Windows 10 Pro 64-bit,,"$1,169.99"
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8850H (2.60GHz) 32GB Memory 1 TB M.2 NVMe SSD NVIDIA GeForce GTX 1050 15.6"" Windows 10 Pro 64-bit 1050 G1","15.6""",1920 x 1080,Intel Core i7 8th Gen,32GB,1 TB M.2 NVMe,NVIDIA GeForce GTX 1050,Windows 10 Pro 64-bit,,"$1,029.99"
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8850H (2.60GHz) 32GB Memory 2 TB M.2 NVMe SSD NVIDIA GeForce GTX 1050 15.6"" Windows 11 Pro 64-bit 1050 G1","15.6""",1920 x 1080,Intel Core i7 8th Gen,32GB,2 TB M.2 NVMe,NVIDIA GeForce GTX 1050,Windows 11 Pro 64-bit,,"$1,199.99"
Microsoft,"Microsoft Grade A Laptop Surface Laptop Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD 13.5"" Touchscreen Windows 10 Pro 64-bit 1769","13.5""",,Intel Core i5 8th Gen,8GB,256 GB,,Windows 10 Pro 64-bit,,$547.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 512 GB SSD Intel UHD Graphics 13.3"" Windows 11 Pro 64-bit 830 G6","13.3""",1920 x 1080,Intel Core i7 8th Gen,32GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$549.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 12.5"" Windows 10 Pro 64-bit X270","12.5""",1920 x 1080,Intel Core i5 6th Gen,8GB,256 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$169.00
DELL,"DELL Latitude 5400 Laptop Intel Core i5 8th Gen 8265U (1.60GHz) 16GB Memory 500 GB M.2 NVMe SSD Intel UHD Graphics 14.0"" Windows 10 Pro 64-bit","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,500 GB M.2 NVMe,Intel UHD Graphics,Windows 10 Pro 64-bit,,$371.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 11 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$469.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 10th Gen 10210U (1.60GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 14.0"" Windows 10 Pro 64-bit 3410","14.0""",1366 x 768,Intel Core i5 10th Gen,16GB,512 GB,Intel UHD Graphics,Windows 10 Pro 64-bit,,$499.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 6th Gen 6600U (2.60GHz) 16GB Memory 1 TB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit 840 G3","14.0""",1920 x 1080,Intel Core i7 6th Gen,16GB,1 TB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$540.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6300U (2.40GHz) 16GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit T470","14.0""",1920 x 1080,Intel Core i5 6th Gen,16GB,256 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$349.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 256 GB SSD Intel HD Graphics 520 12.5"" Windows 10 Pro 64-bit X270","12.5""",1366 x 768,Intel Core i5 6th Gen,8GB,256 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$243.99
Lenovo,"Lenovo Laptop Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-bit T480","14.0""",,Intel Core i5 8th Gen,8GB,256 GB,,Windows 10 Pro 64-bit,,$439.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 7490","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$569.99
DELL,"DELL Grade A Laptop Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-bit 5590","15.6""",1366 x 768,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$759.99
DELL,"DELL E5470 Laptop Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 512 GB SSD 14.0"" Windows 10 Pro 64-bit A Grade","14.0""",,Intel Core i7 6th Gen,16GB,512 GB,,Windows 10 Pro 64-bit,,$453.99
HP,"HP ProBook 640 G2 Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB DDR4 Memory 256 GB SSD 14.0"" Windows 10 Pro 64-bit A Grade","14.0""",1366 x 768,Intel Core i5 6th Gen,8 GB DDR4,256 GB,,Windows 10 Pro 64-bit,,$259.99
HP,"HP A Grade Laptop Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD Intel HD Graphics 620 14.0"" Windows 10 Pro 64-bit 840 G5","14.0""",1920 x 1080,Intel Core i5 7th Gen,8GB,256 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$399.99
HP,"HP Grade A Laptop EliteBook Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 11 Pro 64-bit 830 G5","13.3""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$318.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 10 Pro 64-bit 7490","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$579.99
HP,"HP 840 G3 Laptop Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 512 GB SSD 14.0"" Windows 10 Pro 64-bit A Grade","14.0""",1920 x 1080,Intel Core i7 6th Gen,16GB,512 GB,,Windows 10 Pro 64-bit,,$489.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6200U (2.30GHz) 16GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit T460s","14.0""",1920 x 1080,Intel Core i5 6th Gen,16GB,512 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,3.00 lbs.,$339.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 8GB Memory 256 GB SSD Intel UHD Graphics 620 13.3"" Windows 10 Pro 64-bit 7390","13.3""",1920 x 1080,Intel Core i5 8th Gen,8GB,256 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$319.99
Lenovo,"Lenovo Grade B Laptop ThinkPad Intel Core i5 8th Gen 8365U (1.60GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 14.0"" Windows 11 Pro 64-bit L490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$409.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i3 8th Gen 8130U (2.20GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 620 14.0"" Windows 11 Pro 64-bit L480","14.0""",1366 x 768,Intel Core i3 8th Gen,16GB,256 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$489.99
Lenovo,"Lenovo Grade A Laptop ThinkPad Intel Core i5 6th Gen 6300U (2.40GHz) 8GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit T470","14.0""",1366 x 768,Intel Core i5 6th Gen,8GB,512 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$339.99
Lenovo,"Lenovo Laptop (A GRADE) ThinkPad Intel Core i7 6th Gen 6500U (2.50GHz) 32GB Memory 512 GB SSD Intel HD Graphics 520 15.6"" Windows 10 Pro 64-bit P50S","15.6""",1920 x 1080,Intel Core i7 6th Gen,32GB,512 GB,Intel HD Graphics 520,Windows 10 Pro 64-bit,,$709.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 10th Gen 10210U (1.60GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 14.0"" Windows 11 Pro 64-bit 3410","14.0""",1366 x 768,Intel Core i5 10th Gen,16GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$499.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 7th Gen 7200U (2.50GHz) 16GB Memory 512 GB SSD Intel HD Graphics 620 15.6"" Windows 10 Pro 64-bit 5580","15.6""",1366 x 768,Intel Core i5 7th Gen,16GB,512 GB,Intel HD Graphics 620,Windows 10 Pro 64-bit,,$440.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit 5490","14.0""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 10 Pro 64-bit,,$386.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8365U (1.60GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 13.3"" Windows 11 Pro 64-bit 5300","13.3""",1280 x 720,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$369.99
Lenovo,"Lenovo Grade A Laptop Intel Core i7 4th Gen 4600U (2.10GHz) 8GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit X1 Carbon","14.0""",1920 x 1080,Intel Core i7 4th Gen,8GB,256 GB,,Windows 10 Pro 64-Bit,,$474.99
DELL,"DELL Grade B Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 13.3"" Windows 11 Pro 64-bit 5300","13.3""",1280 x 720,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$389.99
DELL,"DELL Grade B Laptop Latitude Intel Core i5 9th Gen 9400H (2.50GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 630 14.0"" Windows 11 Pro 64-bit 5401","14.0""",1366 x 768,Intel Core i5 9th Gen,16GB,256 GB,Intel UHD Graphics 630,Windows 11 Pro 64-bit,,$409.99
DELL,"DELL Grade B Laptop Latitude Intel Core i5 8th Gen 8400H (2.50GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 630 14.0"" Windows 11 Pro 64-bit 5491","14.0""",1366 x 768,Intel Core i5 8th Gen,16GB,256 GB,Intel UHD Graphics 630,Windows 11 Pro 64-bit,,$389.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 10th Gen 10210U (1.60GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 14.0"" Windows 11 Pro 64-bit 3410","14.0""",1366 x 768,Intel Core i5 10th Gen,16GB,256 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$479.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 10th Gen 10210U (1.60GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 14.0"" Windows 10 Pro 64-bit 3410","14.0""",1366 x 768,Intel Core i5 10th Gen,16GB,256 GB,Intel UHD Graphics,Windows 10 Pro 64-bit,,$479.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 9th Gen 9400H (2.50GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 630 15.6"" Windows 11 Pro 64-bit 5501","15.6""",1366 x 768,Intel Core i5 9th Gen,16GB,512 GB,Intel UHD Graphics 630,Windows 11 Pro 64-bit,,$679.99
DELL,"DELL Grade A Laptop Latitude Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 15.6"" Windows 11 Pro 64-bit 5590","15.6""",1920 x 1080,Intel Core i5 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$609.99
DELL,"DELL Grade B Laptop Latitude Intel Core i7 10th Gen 10610U (1.80GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 15.6"" Windows 11 Pro 64-bit 5510","15.6""",1920 x 1080,Intel Core i7 10th Gen,16GB,512 GB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$839.99
DELL,"DELL Grade A Laptop Latitude Intel Core i7 8th Gen 8665U (1.90GHz) 32GB Memory 2 TB SSD Intel UHD Graphics 15.6"" Windows 11 Pro 64-bit 5500","15.6""",1920 x 1080,Intel Core i7 8th Gen,32GB,2 TB,Intel UHD Graphics,Windows 11 Pro 64-bit,,$899.99
Lenovo,"Lenovo Grade B Laptop ThinkPad Intel Core i7 8th Gen 8650U (1.90GHz) 16GB Memory 512 GB SSD Intel UHD Graphics 620 14.0"" Touchscreen Windows 11 Pro 64-bit X1 Carbon G6","14.0""",1920 x 1080,Intel Core i7 8th Gen,16GB,512 GB,Intel UHD Graphics 620,Windows 11 Pro 64-bit,,$619.99
HP,"HP Grade A Laptop EliteBook Intel Core i7 8th Gen 8665U (1.90GHz) 16GB Memory 256 GB SSD Intel UHD Graphics 13.3"" Windows 10 Pro 64-bit 830 G6","13.3""",1920 x 1080,Intel Core i7 8th Gen,16GB,256 GB,Intel UHD Graphics,Windows 10 Pro 64-bit,,$429.99
